,zipcode,RegionType,StateName,City,Metro,CountyName,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation
20738,65680,Zip,MO,Kissee Mills,Branson,Taney County,108059.0,19880.0,63.5,59.3,0.09175257699999999,0.0
20739,65681,Zip,MO,Lampe,Branson,Stone County,159558.1667,34405.0,54.5,55.0,0.085227273,0.0
20740,65682,Zip,MO,Lockwood,,Dade County,78558.0,20598.0,37.8,45.7,0.10570342199999999,0.00896861
20741,65685,Zip,MO,Louisburg,Springfield,Dallas County,101770.5,17765.0,42.6,37.3,0.020547945,0.0
20742,65686,Zip,MO,Kimberling City,Branson,Stone County,174485.9167,33457.0,57.5,59.0,0.165755054,0.0
20743,65689,Zip,MO,Cabool,,Texas County,116109.4167,19060.0,38.3,39.8,0.111204013,0.0
20744,65690,Zip,MO,Couch,,Oregon County,114699.9167,23980.0,53.9,54.8,0.088050314,0.0
20745,65692,Zip,MO,Koshkonong,,Oregon County,113326.3333,19003.0,44.7,41.1,0.08863026,0.0
20746,65702,Zip,MO,Macomb,,Wright County,120947.0833,17685.0,40.5,37.1,0.07522123900000001,0.0
20747,65704,Zip,MO,Mansfield,,Wright County,108209.75,18106.0,37.3,42.3,0.080954243,0.0
20748,65705,Zip,MO,Marionville,,Lawrence County,101556.5833,20882.0,38.0,42.5,0.06894049299999999,0.0
20749,65706,Zip,MO,Marshfield,Springfield,Webster County,139244.75,23064.0,36.8,39.9,0.119029201,0.005422993
20750,65707,Zip,MO,Miller,,Lawrence County,107089.4167,25727.0,45.5,41.6,0.147135417,0.0
20751,65708,Zip,MO,Monett,,Barry County,107712.1667,22190.0,32.8,36.8,0.148931254,0.002151529
20752,65710,Zip,MO,Morrisville,Springfield,Polk County,119520.6667,26490.0,49.1,51.3,0.17818181800000002,0.0
20753,65711,Zip,MO,Mountain Grove,,Wright County,107565.5,21433.0,45.2,49.6,0.10292134800000001,0.0
20754,65712,Zip,MO,Mount Vernon,,Lawrence County,128342.0833,23472.0,40.9,45.0,0.09582558699999999,0.000292056
20755,65713,Zip,MO,Niangua,Springfield,Webster County,134178.1667,19527.0,42.6,44.6,0.05129683,0.0
20756,65714,Zip,MO,Nixa,Springfield,Christian County,181074.25,29754.0,36.7,39.0,0.20435624,0.000132275
20757,65715,Zip,MO,Noble,,Ozark County,135539.75,17616.0,-666666666.0,79.2,0.0,0.0
20758,65717,Zip,MO,Norwood,,Wright County,119077.4167,18377.0,34.9,33.1,0.059647303,0.0
20759,65720,Zip,MO,Oldfield,Springfield,Christian County,148757.5,21751.0,50.9,45.2,0.077155825,0.0
20760,65721,Zip,MO,Ozark,Springfield,Christian County,170819.5833,26836.0,35.8,37.4,0.202947789,0.0
20761,65722,Zip,MO,Phillipsburg,Lebanon,Laclede County,121147.0833,20642.0,36.0,41.1,0.126267281,0.0
20762,65723,Zip,MO,Pierce City,,Lawrence County,111471.4167,22803.0,38.2,37.9,0.076890399,0.0
20763,65724,Zip,MO,Bolivar,Springfield,Polk County,92799.83333,18436.0,61.5,64.7,0.027711797000000003,0.0
20764,65725,Zip,MO,Pleasant Hope,Springfield,Polk County,132107.25,24521.0,36.3,45.7,0.200100301,0.0
20765,65727,Zip,MO,Bolivar,Springfield,Polk County,133097.1667,22620.0,57.5,67.1,0.11206896599999999,0.0
20766,65728,Zip,MO,Highlandville,Springfield,Christian County,102696.25,-666666666.0,-666666666.0,-666666666.0,,
20767,65729,Zip,MO,Pontiac,,Ozark County,174219.0833,36557.0,56.3,57.8,0.200787402,0.0
20768,65730,Zip,MO,Powell,Fayetteville-Springdale-Rogers,McDonald County,136305.1667,,-666666666.0,-666666666.0,0.475,0.0
20769,65731,Zip,MO,Powersite,Branson,Taney County,112838.0,31240.0,38.3,48.6,0.148148148,0.0
20770,65732,Zip,MO,Preston,,Hickory County,105444.4167,19096.0,26.8,33.3,0.059964727,0.0
20771,65733,Zip,MO,Protem,Branson,Taney County,120163.9167,16408.0,63.2,64.3,0.081513828,0.0
20772,65734,Zip,MO,Purdy,,Barry County,104746.6667,20796.0,34.7,40.6,0.085419735,0.0
20773,65735,Zip,MO,Wheatland,,Hickory County,122961.0833,51224.0,27.2,65.1,0.323529412,0.0
20774,65737,Zip,MO,Reeds Spring,Branson,Stone County,167294.4167,27584.0,51.6,51.7,0.12351868699999999,0.0012258660000000002
20775,65738,Zip,MO,Republic,Springfield,Greene County,144655.5,24018.0,31.3,35.7,0.15861204,0.0010534939999999999
20776,65739,Zip,MO,Ridgedale,Branson,Taney County,216513.1667,28996.0,53.6,53.3,0.2525,0.0
20777,65740,Zip,MO,Merriam Woods Village,Branson,Taney County,83464.25,17378.0,39.8,38.2,0.075304022,0.0
20778,65742,Zip,MO,Rogersville,Springfield,Greene County,192273.5833,29387.0,37.5,42.6,0.172657111,0.0
20779,65744,Zip,MO,Rueter,Branson,Taney County,147560.3333,20388.0,53.9,48.3,0.119402985,0.0
20780,65745,Zip,MO,Seligman,,Barry County,109200.6667,18777.0,40.0,45.1,0.025262154,0.0
20781,65746,Zip,MO,Seymour,Springfield,Webster County,124566.8333,15526.0,26.7,31.7,0.066808059,0.006683081
20782,65747,Zip,MO,Shell Knob,Branson,Stone County,166175.25,25456.0,60.2,62.0,0.143038779,0.0
20783,65752,Zip,MO,Everton,,Dade County,103589.25,24703.0,61.0,60.0,0.135220126,0.0
20784,65753,Zip,MO,Sparta,Springfield,Christian County,140541.75,22821.0,39.0,39.5,0.113833284,0.0
20785,65754,Zip,MO,Spokane,Springfield,Christian County,168905.0,24729.0,39.3,19.7,0.145631068,0.0
20786,65755,Zip,MO,Squires,,Ozark County,136616.0,32691.0,65.9,65.4,0.0072815530000000005,0.0
20787,65756,Zip,MO,Stotts City,,Lawrence County,123779.25,25241.0,25.3,33.0,0.084821429,0.04
20788,65757,Zip,MO,Strafford,Springfield,Greene County,172975.9167,27684.0,42.2,46.4,0.17238578699999998,0.0
20789,65759,Zip,MO,Taneyville,Branson,Taney County,110198.75,16979.0,41.1,39.2,0.10475162,0.0
20790,65760,Zip,MO,Tecumseh,,Ozark County,143781.1667,23075.0,57.6,59.4,0.010695187,0.0
20791,65761,Zip,MO,Sundown,,Ozark County,130620.3333,20658.0,63.1,62.5,0.114444444,0.0
20792,65762,Zip,MO,Thornfield,,Ozark County,124638.25,16360.0,44.5,41.1,0.07086614200000001,0.0
20793,65764,Zip,MO,Macks Creek,,Camden County,119324.75,21691.0,27.0,36.2,0.028248587999999998,0.0
20794,65766,Zip,MO,Udall,,Ozark County,118641.3333,29941.0,71.1,52.9,0.0,0.0
20795,65767,Zip,MO,Urbana,Springfield,Dallas County,108548.25,24157.0,53.5,54.6,0.078092605,0.01322314
20796,65769,Zip,MO,Verona,,Lawrence County,131791.75,22498.0,41.1,45.5,0.059894304,0.003898635
20797,65770,Zip,MO,Walnut Grove,Springfield,Greene County,142972.1667,25931.0,38.4,42.2,0.070211882,0.0
20798,65771,Zip,MO,Branson,Branson,Taney County,216744.5,25605.0,35.2,50.4,0.212701613,0.0
20799,65772,Zip,MO,Washburn,,Barry County,124418.3333,19963.0,35.6,34.7,0.054263566,0.0
20800,65773,Zip,MO,Wasola,,Ozark County,149639.75,19416.0,34.0,46.4,0.011185681999999999,0.0
20801,65774,Zip,MO,Weaubleau,,Hickory County,85077.25,19691.0,38.9,34.9,0.025367156000000002,0.0
20802,65775,Zip,MO,West Plains,West Plains,Howell County,118457.8333,21839.0,37.5,40.7,0.101588043,0.000457875
20803,65777,Zip,MO,Moody,West Plains,Howell County,89475.33333,11771.0,48.9,68.4,0.0,0.0
20804,65778,Zip,MO,Myrtle,,Oregon County,116546.9167,21455.0,50.3,51.1,0.027855152999999997,0.020512821
20805,65779,Zip,MO,Flemington,,Hickory County,81922.41667,22338.0,56.0,60.4,0.080260304,0.0
20806,65781,Zip,MO,Willard,Springfield,Greene County,149549.5,26296.0,39.5,37.7,0.17109867,0.0
20807,65783,Zip,MO,Windyville,Springfield,Dallas County,118055.8333,11046.0,33.9,8.4,0.0,0.0
20808,65784,Zip,MO,Zanoni,,Ozark County,150765.5833,,-666666666.0,-666666666.0,0.0,
20809,65785,Zip,MO,Stockton,,Cedar County,125338.5,22719.0,48.7,48.7,0.107260726,0.0
20810,65786,Zip,MO,Macks Creek,,Camden County,125772.5,19028.0,40.2,44.6,0.10180412400000001,0.0
20811,65787,Zip,MO,Roach,,Camden County,209437.3333,23515.0,57.6,58.5,0.18512257,0.0
20812,65788,Zip,MO,Peace Valley,West Plains,Howell County,104926.4167,21857.0,30.7,46.2,0.122137405,0.0
20813,65789,Zip,MO,Pomona,West Plains,Howell County,116287.75,23334.0,36.0,49.6,0.122289679,0.072512648
20814,65790,Zip,MO,Pottersville,,Ozark County,137541.0833,15731.0,43.2,55.0,0.044481054000000006,0.0
20815,65791,Zip,MO,Thayer,,Oregon County,84639.33333,17312.0,36.2,39.6,0.083123426,0.0
20816,65793,Zip,MO,Willow Springs,West Plains,Howell County,98206.25,20346.0,36.7,42.9,0.080363549,0.0
20817,65802,Zip,MO,Springfield,Springfield,Greene County,104889.8333,20341.0,31.2,32.8,0.14356487099999998,0.010418613
20818,65803,Zip,MO,Springfield,Springfield,Greene County,95785.5,21398.0,34.3,39.2,0.133917719,0.010616646
20819,65804,Zip,MO,Springfield,Springfield,Greene County,156516.9167,33580.0,36.3,45.8,0.231284303,0.0068485759999999994
20820,65806,Zip,MO,Springfield,Springfield,Greene County,64721.583329999994,13363.0,25.7,24.8,0.100459619,0.037405026
20821,65807,Zip,MO,Springfield,Springfield,Greene County,130256.9167,22697.0,31.1,31.3,0.202753619,0.006711409000000001
20822,65809,Zip,MO,Springfield,Springfield,Greene County,278336.0,54406.0,47.1,46.7,0.34636936700000004,0.000351556
20823,65810,Zip,MO,Springfield,Springfield,Greene County,208057.8333,36181.0,42.2,43.3,0.275503895,0.0
20824,66002,Zip,KS,Atchison,Atchison,Atchison County,80146.08333,23454.0,32.3,36.1,0.156904822,0.0
20825,66006,Zip,KS,Baldwin City,Lawrence,Douglas County,185733.5833,32478.0,33.9,37.4,0.226485149,0.0
20826,66007,Zip,KS,Basehor,Kansas City,Leavenworth County,257959.25,33824.0,36.9,42.0,0.18666116,0.0
20827,66008,Zip,KS,Bendena,St. Joseph,Doniphan County,111302.0833,35720.0,49.0,63.5,0.27894736800000003,0.0
20828,66010,Zip,KS,Blue Mound,Kansas City,Linn County,98928.5,29702.0,40.6,49.3,0.144480519,0.008571429
20829,66012,Zip,KS,Bonner Springs,Kansas City,Wyandotte County,203094.25,32302.0,40.4,44.0,0.170149988,0.0
20830,66013,Zip,KS,Bucyrus,Kansas City,Miami County,430138.6667,45247.0,49.2,43.3,0.339659686,0.0
20831,66014,Zip,KS,Centerville,Kansas City,Linn County,168105.8333,36935.0,53.0,62.7,0.11,0.0
20832,66015,Zip,KS,Colony,,Anderson County,73715.16667,20339.0,33.3,35.0,0.13123844699999998,0.0
20833,66016,Zip,KS,Cummings,Atchison,Atchison County,137608.1667,20768.0,46.2,19.8,0.180257511,0.0
20834,66017,Zip,KS,Denton,St. Joseph,Doniphan County,103106.25,25864.0,46.8,44.5,0.173333333,0.0
20835,66018,Zip,KS,De Soto,Kansas City,Johnson County,252175.5833,34714.0,45.9,40.1,0.25973397800000003,0.0
20836,66020,Zip,KS,Easton,Kansas City,Leavenworth County,228161.5833,21816.0,34.8,47.5,0.077861163,0.0
20837,66021,Zip,KS,Edgerton,Kansas City,Johnson County,174161.9167,30316.0,35.4,37.8,0.19965870300000002,0.0
20838,66023,Zip,KS,Effingham,Atchison,Atchison County,99765.83333,27700.0,41.7,37.4,0.092544987,0.0
20839,66024,Zip,KS,Wathena,St. Joseph,Doniphan County,48280.91667,18112.0,55.3,55.6,0.007797271,0.0
20840,66025,Zip,KS,Eudora,Lawrence,Douglas County,179859.3333,29702.0,36.5,33.3,0.244162641,0.0
20841,66026,Zip,KS,Fontana,Kansas City,Miami County,160654.3333,25908.0,36.1,45.1,0.189504373,0.0
20842,66030,Zip,KS,Gardner,Kansas City,Johnson County,218918.25,29145.0,33.3,33.5,0.25371373,0.001504136
20843,66032,Zip,KS,Garnett,,Anderson County,85018.58333,23337.0,42.0,44.4,0.107574418,0.0
20844,66033,Zip,KS,Greeley,,Anderson County,107518.5833,19419.0,27.8,46.7,0.10135135099999999,0.0
20845,66035,Zip,KS,Highland,St. Joseph,Doniphan County,77100.25,20482.0,19.9,20.5,0.148676171,0.0
20846,66039,Zip,KS,Kincaid,,Anderson County,82122.66667,22375.0,46.5,46.3,0.125,0.0
20847,66040,Zip,KS,Linn Valley,Kansas City,Linn County,113527.4167,26158.0,49.4,40.7,0.10415671300000001,0.006721434
20848,66041,Zip,KS,Lancaster,Atchison,Atchison County,101928.0833,29045.0,49.1,49.7,0.037523452,0.0053191490000000004
20849,66042,Zip,KS,Lane,Ottawa,Franklin County,136538.8333,32913.0,44.7,45.4,0.19560878199999998,0.0
20850,66043,Zip,KS,Lansing,Kansas City,Leavenworth County,197401.8333,31172.0,35.9,39.7,0.18579804600000002,0.0
20851,66044,Zip,KS,Lawrence,Lawrence,Douglas County,155763.8333,23461.0,23.4,25.0,0.254746264,0.011716353999999998
20852,66046,Zip,KS,Lawrence,Lawrence,Douglas County,163011.9167,24699.0,28.7,29.8,0.22084867600000002,0.062149955
20853,66047,Zip,KS,Lawrence,Lawrence,Douglas County,217156.0,34372.0,28.7,30.3,0.281049612,0.031229966
20854,66048,Zip,KS,Leavenworth,Kansas City,Leavenworth County,149125.0833,30866.0,37.9,40.5,0.151959799,0.004407474000000001
20855,66049,Zip,KS,Lawrence,Lawrence,Douglas County,247403.3333,38953.0,34.8,36.5,0.293159773,0.016066384
20856,66050,Zip,KS,Lecompton,Lawrence,Douglas County,183109.3333,34202.0,51.0,47.1,0.209576683,0.0
20857,66052,Zip,KS,Linwood,Kansas City,Leavenworth County,245093.4167,36122.0,41.5,40.4,0.15169133199999998,0.0
20858,66053,Zip,KS,Louisburg,Kansas City,Miami County,237015.0,35205.0,39.0,42.9,0.20377895199999999,0.007113543000000001
20859,66054,Zip,KS,McLouth,Topeka,Jefferson County,193679.4167,24797.0,41.4,37.7,0.127613941,0.0
20860,66056,Zip,KS,Mound City,Kansas City,Linn County,107149.1667,23826.0,42.7,39.1,0.16924265800000002,0.0
20861,66058,Zip,KS,Muscotah,Atchison,Atchison County,78687.91667,24822.0,37.5,45.0,0.12921348300000002,0.0
20862,66060,Zip,KS,Nortonville,Topeka,Jefferson County,97243.16667,23171.0,30.6,31.7,0.091872792,0.0
20863,66061,Zip,KS,Olathe,Kansas City,Johnson County,270537.0833,34343.0,33.8,36.1,0.283650608,0.003189842
20864,66062,Zip,KS,Olathe,Kansas City,Johnson County,268470.6667,39651.0,34.7,35.4,0.35460040299999995,0.002602956
20865,66064,Zip,KS,Osawatomie,Kansas City,Miami County,89459.41667,25331.0,31.5,41.6,0.126898327,0.002649508
20866,66066,Zip,KS,Oskaloosa,Topeka,Jefferson County,163363.9167,35127.0,41.4,45.5,0.234754452,0.0
20867,66067,Zip,KS,Ottawa,Ottawa,Franklin County,117572.0833,25990.0,37.0,39.9,0.13684523199999998,0.00039042199999999997
20868,66070,Zip,KS,Ozawkie,Topeka,Jefferson County,140819.1667,31313.0,40.8,46.5,0.205487122,0.0
20869,66071,Zip,KS,Paola,Kansas City,Miami County,201334.6667,32500.0,44.6,45.3,0.154491833,0.0
20870,66072,Zip,KS,Parker,Kansas City,Linn County,141113.1667,27699.0,37.9,43.2,0.072386059,0.0
20871,66073,Zip,KS,Perry,Topeka,Jefferson County,160188.25,26641.0,38.0,40.5,0.145658263,0.0
20872,66075,Zip,KS,Pleasanton,Kansas City,Linn County,77611.25,26124.0,39.9,43.4,0.075675676,0.0
20873,66076,Zip,KS,Pomona,Ottawa,Franklin County,140015.75,31615.0,44.3,45.0,0.034653465,0.00681302
20874,66078,Zip,KS,Princeton,Ottawa,Franklin County,155550.8333,24062.0,32.0,32.3,0.129069767,0.0
20875,66079,Zip,KS,Rantoul,Ottawa,Franklin County,163195.5,25892.0,44.3,48.4,0.156603774,0.0
20876,66080,Zip,KS,Richmond,Ottawa,Franklin County,116246.4167,25750.0,42.8,43.7,0.11980830699999999,0.0
20877,66083,Zip,KS,Spring Hill,Kansas City,Johnson County,258017.1667,36436.0,36.5,34.9,0.224917492,0.001873049
20878,66085,Zip,KS,Overland Park,Kansas City,Johnson County,446372.0833,59339.0,46.3,47.7,0.32577544,0.0
20879,66086,Zip,KS,Tonganoxie,Kansas City,Leavenworth County,231393.0,31964.0,35.3,38.6,0.224153298,0.003712642
20880,66087,Zip,KS,Troy,St. Joseph,Doniphan County,82328.08333,30415.0,43.0,48.0,0.151798561,0.0
20881,66088,Zip,KS,Valley Falls,Topeka,Jefferson County,134068.8333,28139.0,43.6,44.5,0.175044352,0.0
20882,66090,Zip,KS,Wathena,St. Joseph,Doniphan County,88157.75,24638.0,44.2,43.2,0.134431456,0.002985075
20883,66091,Zip,KS,Welda,,Anderson County,80340.0,44345.0,47.4,35.5,0.063414634,0.0
20884,66092,Zip,KS,Wellsville,Ottawa,Franklin County,171998.25,28324.0,37.3,35.4,0.174570728,0.0
20885,66093,Zip,KS,Westphalia,,Anderson County,108072.6667,20814.0,25.2,40.0,0.121065375,0.0
20886,66094,Zip,KS,White Cloud,St. Joseph,Doniphan County,82104.33333,26809.0,42.3,50.5,0.048888889000000005,0.0
20887,66095,Zip,KS,Williamsburg,Ottawa,Franklin County,123514.0,23336.0,45.7,48.8,0.226600985,0.0
20888,66097,Zip,KS,Winchester,Topeka,Jefferson County,141570.6667,28958.0,45.5,41.2,0.132608696,0.0
20889,66101,Zip,KS,Kansas City,Kansas City,Wyandotte County,60258.166670000006,13741.0,30.9,31.8,0.061025983,0.032482079
20890,66102,Zip,KS,Kansas City,Kansas City,Wyandotte County,66589.83333,15730.0,30.1,29.0,0.066367514,0.014319809
20891,66103,Zip,KS,Kansas City,Kansas City,Wyandotte County,117412.1667,23730.0,31.5,30.9,0.20360480600000003,0.004028897
20892,66104,Zip,KS,Kansas City,Kansas City,Wyandotte County,69436.91667,17133.0,32.3,37.3,0.069622952,0.020009857
20893,66105,Zip,KS,Kansas City,Kansas City,Wyandotte County,46352.08333,14970.0,30.9,35.7,0.025776603,0.006704981
20894,66106,Zip,KS,Kansas City,Kansas City,Wyandotte County,117338.0833,20630.0,34.1,33.4,0.094681473,0.000611247
20895,66109,Zip,KS,Kansas City,Kansas City,Wyandotte County,202253.3333,33907.0,37.4,39.8,0.210151555,0.000694143
20896,66111,Zip,KS,Kansas City,Kansas City,Wyandotte County,146504.5833,23553.0,32.4,35.8,0.09220077199999999,0.009671615
20897,66112,Zip,KS,Kansas City,Kansas City,Wyandotte County,137403.6667,23660.0,34.6,37.6,0.153750845,0.014932563000000001
20898,66202,Zip,KS,Mission,Kansas City,Johnson County,195704.5833,37410.0,33.1,36.2,0.314845986,0.001901902
20899,66203,Zip,KS,Shawnee,Kansas City,Johnson County,195080.3333,30571.0,38.1,41.3,0.213595056,0.001699235
20900,66204,Zip,KS,Overland Park,Kansas City,Johnson County,184455.8333,30911.0,33.2,35.2,0.26267777600000003,0.0015705439999999999
20901,66205,Zip,KS,Roeland Park,Kansas City,Johnson County,251946.25,50870.0,38.3,38.5,0.353415705,0.003955696
20902,66206,Zip,KS,Leawood,Kansas City,Johnson County,472523.8333,74743.0,43.5,45.2,0.42122654,0.0018477460000000002
20903,66207,Zip,KS,Overland Park,Kansas City,Johnson County,327754.6667,56945.0,41.6,49.8,0.381583898,0.002631579
20904,66208,Zip,KS,Prairie Village,Kansas City,Johnson County,308002.0833,64796.0,37.5,39.7,0.439022788,0.000533808
20905,66209,Zip,KS,Leawood,Kansas City,Johnson County,439925.5,70752.0,48.5,50.8,0.38766937700000004,0.002876515
20906,66210,Zip,KS,Overland Park,Kansas City,Johnson County,287405.0833,44488.0,35.8,39.1,0.364750446,0.004983824
20907,66211,Zip,KS,Leawood,Kansas City,Johnson County,462139.75,112869.0,52.8,58.1,0.35347746799999996,0.006042296
20908,66212,Zip,KS,Overland Park,Kansas City,Johnson County,220558.5,34018.0,36.6,40.3,0.315940662,0.012504168000000001
20909,66213,Zip,KS,Overland Park,Kansas City,Johnson County,359732.3333,47760.0,36.9,40.3,0.415335137,0.0029712159999999996
20910,66214,Zip,KS,Overland Park,Kansas City,Johnson County,237239.5,32975.0,33.9,35.6,0.27869055,0.006210239
20911,66215,Zip,KS,Lenexa,Kansas City,Johnson County,240917.0833,39050.0,36.2,43.0,0.319040084,0.004286633
20912,66216,Zip,KS,Shawnee,Kansas City,Johnson County,258889.6667,42461.0,37.5,43.0,0.322642991,0.003145861
20913,66217,Zip,KS,Shawnee,Kansas City,Johnson County,376948.3333,43322.0,47.0,51.6,0.302857143,0.006435466999999999
20914,66218,Zip,KS,Shawnee,Kansas City,Johnson County,316556.0,47747.0,39.3,35.2,0.367915647,0.0
20915,66219,Zip,KS,Lenexa,Kansas City,Johnson County,297413.5833,43783.0,35.5,35.7,0.389383684,0.0
20916,66220,Zip,KS,Lenexa,Kansas City,Johnson County,441257.1667,70767.0,43.8,42.4,0.43110116,0.0
20917,66221,Zip,KS,Overland Park,Kansas City,Johnson County,536464.25,63182.0,37.2,38.2,0.443051006,0.0051196440000000005
20918,66223,Zip,KS,Overland Park,Kansas City,Johnson County,329269.75,49946.0,32.5,36.6,0.41860747200000004,0.005920753000000001
20919,66224,Zip,KS,Leawood,Kansas City,Johnson County,530750.5,74958.0,38.3,41.3,0.431687715,0.0
20920,66226,Zip,KS,Shawnee,Kansas City,Johnson County,311333.3333,43554.0,36.0,36.2,0.41746641100000004,0.001335113
20921,66227,Zip,KS,Lenexa,Kansas City,Johnson County,358018.5,49831.0,37.8,39.4,0.348737494,0.000927357
20922,66401,Zip,KS,Alma,Topeka,Wabaunsee County,144409.75,35351.0,52.9,54.4,0.158597663,0.0
20923,66402,Zip,KS,Auburn,Topeka,Shawnee County,171961.4167,48886.0,44.3,44.6,0.25874460899999996,0.0020053479999999997
20924,66403,Zip,KS,Axtell,,Marshall County,119732.5,26268.0,38.3,34.8,0.119433198,0.0
20925,66406,Zip,KS,Beattie,,Marshall County,115611.5,33930.0,53.8,58.6,0.102272727,0.094262295
20926,66407,Zip,KS,Belvue,Manhattan,Pottawatomie County,145778.6667,15756.0,25.0,21.1,0.151335312,0.0
20927,66409,Zip,KS,Berryton,Topeka,Shawnee County,223161.8333,36672.0,48.8,49.3,0.18449612399999998,0.0
20928,66411,Zip,KS,Blue Rapids,,Marshall County,88330.16667,24151.0,45.5,39.1,0.080981595,0.0
20929,66413,Zip,KS,Burlingame,Topeka,Osage County,96198.58333,24362.0,39.2,44.2,0.11085450300000001,0.007211538000000001
20930,66414,Zip,KS,Carbondale,Topeka,Osage County,111039.5,30960.0,40.8,43.1,0.133367929,0.0
20931,66422,Zip,KS,Emmett,Manhattan,Pottawatomie County,124410.3333,24778.0,32.3,36.3,0.110169492,0.0
20932,66423,Zip,KS,Eskridge,Topeka,Wabaunsee County,76765.83333,26714.0,41.5,51.8,0.14464534099999998,0.0
20933,66424,Zip,KS,Everest,,Brown County,85132.33333,33339.0,53.4,50.1,0.087533156,0.0
20934,66425,Zip,KS,Fairview,,Brown County,96652.58333,25137.0,46.5,55.0,0.142433234,0.00754717
20935,66427,Zip,KS,Frankfort,,Marshall County,93642.25,27148.0,46.8,54.4,0.15789473699999998,0.002004008
20936,66429,Zip,KS,Grantville,Topeka,Jefferson County,141908.3333,25625.0,35.6,50.2,0.054380665,0.0
20937,66431,Zip,KS,Harveyville,Topeka,Wabaunsee County,98644.22222000001,26794.0,49.9,50.7,0.16873449100000001,0.007142857
20938,66432,Zip,KS,Havensville,Manhattan,Pottawatomie County,97671.75,27367.0,49.9,50.3,0.088461538,0.0
20939,66434,Zip,KS,Hiawatha,,Brown County,95268.83333,26310.0,40.7,42.9,0.18490220000000002,0.0
20940,66438,Zip,KS,Home,,Marshall County,111324.0,29088.0,46.8,51.5,0.275862069,0.0
20941,66439,Zip,KS,Horton,,Brown County,65822.25,23683.0,42.4,45.4,0.095020034,0.0
20942,66441,Zip,KS,Junction City,Junction City,Geary County,137730.9167,24375.0,26.4,28.9,0.14494209,0.0
20943,66449,Zip,KS,Leonardville,Manhattan,Riley County,116235.0833,35023.0,48.7,48.2,0.139442231,0.0
20944,66451,Zip,KS,Lyndon,Topeka,Osage County,105644.75,24389.0,38.2,36.7,0.18081918100000002,0.0
20945,66501,Zip,KS,McFarland,Topeka,Wabaunsee County,90935.33333,22927.0,30.6,39.9,0.128888889,0.0
20946,66502,Zip,KS,Manhattan,Manhattan,Riley County,187063.5,25005.0,24.8,26.1,0.261267117,0.003567551
20947,66503,Zip,KS,Manhattan,Manhattan,Riley County,252231.25,43538.0,33.4,37.3,0.309228124,0.006565064000000001
20948,66507,Zip,KS,Maple Hill,Topeka,Wabaunsee County,159096.5833,26748.0,35.2,37.7,0.138713745,0.01843318
20949,66508,Zip,KS,Marysville,,Marshall County,84311.83333,28319.0,40.7,47.6,0.109616016,0.0
20950,66510,Zip,KS,Melvern,Topeka,Osage County,106422.25,24751.0,46.2,37.6,0.104208417,0.0
20951,66512,Zip,KS,Meriden,Topeka,Jefferson County,161699.75,28636.0,50.3,52.6,0.11287223800000001,0.0
20952,66514,Zip,KS,Milford,Junction City,Geary County,209707.1667,36749.0,38.0,36.5,0.252136752,0.0
20953,66515,Zip,KS,Morrill,,Brown County,85469.16667,21563.0,40.1,36.4,0.08870967699999999,0.0
20954,66517,Zip,KS,Ogden,Manhattan,Riley County,127660.4167,19103.0,29.6,26.4,0.100409836,0.0
20955,66520,Zip,KS,Olsburg,Manhattan,Pottawatomie County,153219.0833,32301.0,43.8,57.8,0.10904255300000001,0.007352941
20956,66521,Zip,KS,Onaga,Manhattan,Pottawatomie County,88501.91667,25822.0,38.9,44.0,0.162790698,0.0
20957,66523,Zip,KS,Osage City,Topeka,Osage County,90721.5,27335.0,44.5,54.0,0.11241734,0.0
20958,66524,Zip,KS,Overbrook,Topeka,Osage County,140476.9167,28502.0,38.2,39.6,0.113262911,0.0
20959,66526,Zip,KS,Paxico,Topeka,Wabaunsee County,152136.3333,25380.0,28.3,37.0,0.08984375,0.0
20960,66527,Zip,KS,Powhattan,,Brown County,108525.25,18714.0,28.5,32.5,0.124183007,0.0
20961,66528,Zip,KS,Quenemo,Topeka,Osage County,105558.1667,23478.0,49.8,46.4,0.081871345,0.0
20962,66531,Zip,KS,Riley,Manhattan,Riley County,134433.8333,30009.0,38.8,40.6,0.19719407600000002,0.0
20963,66532,Zip,KS,Robinson,,Brown County,86501.33333,28369.0,35.0,33.4,0.26170212800000003,0.0
20964,66533,Zip,KS,Rossville,Topeka,Shawnee County,133231.0833,29092.0,32.6,43.1,0.184143223,0.022701476
20965,66534,Zip,KS,Sabetha,,Nemaha County,191544.5,32193.0,39.6,45.1,0.18316221800000002,0.011677281999999999
20966,66535,Zip,KS,Saint George,Manhattan,Pottawatomie County,221955.5,26320.0,34.1,31.8,0.24273972600000002,0.0
20967,66536,Zip,KS,Saint Marys,Manhattan,Pottawatomie County,170522.75,20398.0,24.5,22.3,0.153091266,0.0
20968,66537,Zip,KS,Scranton,Topeka,Osage County,118278.3333,31658.0,39.5,43.9,0.10754189900000001,0.0
20969,66539,Zip,KS,Silver Lake,Topeka,Shawnee County,166098.4167,32002.0,38.5,40.5,0.207013575,0.0
20970,66542,Zip,KS,Tecumseh,Topeka,Shawnee County,181207.4167,36645.0,43.7,50.6,0.192459448,0.0
20971,66543,Zip,KS,Vassar,Topeka,Osage County,118046.75,25291.0,55.5,46.5,0.144009217,0.0
